overall_rank,pos_rank,player_id,full_name,position,team,opponent_team,home,game_id,kickoff,proj,floor,ceiling,neutral,matchup_pts,matchup_grade,opp_rank,d_idx,implied,tier,injury,limited_history,depth_rank,headshot_url,f_targets,f_carries,f_attempts,f_passing_yards,f_rushing_yards,f_receiving_yards,f_target_share,f_fg_att,f_pat_att,f_fg_made_50plus,f_def_sacks,f_takeaways,f_points_allowed,opp_implied,outcomes,published_at,actual
1,1,00-0039075,Puka Nacua,WR,LA,SF,1.0,2026_01_SF_LA,2026-09-10 20:35:00,21.329463760976985,10.973576632380466,30.92980781712759,21.00095751663594,0.328506244341046,C,13,0.6353843916128512,25.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ipy6qw7hdygdfc8k86ba",11.665747461012195,1.0902141007350876,0.0,0.0,6.780935195605077,111.17380971132064,0.320153640205951,,,,,,,,,,12.4
2,1,00-0038542,Bijan Robinson,RB,ATL,PIT,0.0,2026_01_ATL_PIT,2026-09-13 13:00:00,19.914302187810968,9.932521083130991,30.83708416795585,20.797040912824457,-0.882738725013489,D,28,-1.9865009099250792,17.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/esii5yb8yn9edboi4mlq",6.200877239726133,17.53025036502257,0.0,0.0,91.2785525109342,44.47420591809738,0.2075823746754037,0.0,0.0,0.0,0.0,0.0,0.0,23.5,"[6.34, 8.46, 9.93, 11.82, 13.28, 14.52, 15.36, 16.24, 17.3, 18.34, 19.61, 20.87, 22.47, 23.99, 25.29, 27.87, 30.84, 33.85, 37.08]",2026-09-13 12:03:25,
3,2,00-0033280,Christian McCaffrey,RB,SF,LA,0.0,2026_01_SF_LA,2026-09-10 20:35:00,19.61348057381441,9.631699469134436,30.53626255395929,19.704542599878867,-0.0910620260644563,C,13,0.8611839894662499,22.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/st82s2ytyzanatcmkqck",6.78222205448072,16.95723194401536,0.061386820940675,0.0,67.25160048893032,46.641688644428974,0.2234115335673082,,,,,,,,,,13.8
4,1,00-0034857,Josh Allen,QB,BUF,HOU,0.0,2026_01_BUF_HOU,2026-09-13 13:00:00,19.26307479220904,10.703327072340098,28.048475720064445,20.296741999097986,-1.0336672068889463,D,27,-1.7826021456428387,23.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mjwbioajzldkq1vzoz2d",0.0,8.17328528368048,30.43295401901292,235.3496773363364,39.24039013960266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,"[5.77, 9.08, 10.7, 12.31, 13.53, 14.8, 16.04, 17.13, 18.04, 19.11, 20.1, 21.03, 22.21, 23.45, 24.76, 26.53, 28.05, 30.04, 33.39]",2026-09-13 12:03:25,
5,2,00-0036900,Ja'Marr Chase,WR,CIN,TB,1.0,2026_01_TB_CIN,2026-09-13 13:00:00,18.640783501881437,8.284896373284914,28.24112755803204,18.241007398139796,0.3997761037416403,C,15,-0.2774585989483792,27.0,2,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qya3dtjb5kgofcuj2tuw",11.547876200684527,0.1512074860502315,0.0,0.0,0.7898277660311805,89.47337623704001,0.3180939746650861,0.0,0.0,0.0,0.0,0.0,0.0,23.5,"[4.88, 6.6, 8.28, 9.77, 11.33, 13.35, 14.14, 15.47, 16.54, 17.43, 18.83, 20.53, 21.79, 23.12, 24.48, 26.42, 28.24, 30.85, 35.34]",2026-09-13 12:03:25,
6,3,00-0039139,Jahmyr Gibbs,RB,DET,NO,1.0,2026_01_NO_DET,2026-09-13 13:00:00,18.480702272228584,8.498921167548609,29.403484252373467,18.111949008465373,0.3687532637632102,C,31,-2.2517159403573817,28.25,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cursejnmmp1i9hnxihkj",6.034985784583103,14.470984265266283,0.0,0.0,67.26718697569258,39.36282145224957,0.1676885937402609,0.0,0.0,0.0,0.0,0.0,0.0,21.25,"[4.91, 7.03, 8.5, 10.39, 11.85, 13.09, 13.92, 14.81, 15.87, 16.91, 18.18, 19.43, 21.04, 22.55, 23.86, 26.44, 29.4, 32.42, 35.65]",2026-09-13 12:03:25,
7,2,00-0026498,Matthew Stafford,QB,LA,SF,1.0,2026_01_SF_LA,2026-09-10 20:35:00,18.371822271017614,9.812074551148676,27.157223198873023,17.819672760596625,0.552149510420989,B,16,-0.1885201160331379,25.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jwpkjfrkzufdyh8u1mg7",0.0,1.4277232949842775,37.29845560967799,295.8208491710733,2.3542244458276214,0.0,0.0,,,,,,,,,,4.1000000000000005
8,3,00-0036963,Amon-Ra St. Brown,WR,DET,NO,1.0,2026_01_NO_DET,2026-09-13 13:00:00,18.18046163518645,7.824574506589935,27.780805691337054,17.724261638456156,0.4561999967302981,C,19,-1.097781970070442,28.25,2,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd8nwhm6pvxfyzphzl6i",10.98282909893094,0.0804807076984761,0.0,0.0,0.2282642119334486,87.55155810060994,0.3262068225280856,0.0,0.0,0.0,0.0,0.0,0.0,21.25,"[4.42, 6.14, 7.82, 9.31, 10.87, 12.89, 13.68, 15.01, 16.08, 16.97, 18.37, 20.06, 21.33, 22.66, 24.02, 25.96, 27.78, 30.39, 34.88]",2026-09-13 12:03:25,
9,3,00-0036971,Trevor Lawrence,QB,JAX,CLE,1.0,2026_01_CLE_JAX,2026-09-13 13:00:00,18.08165896995288,9.521911250083942,26.86705989780829,18.656704657968422,-0.5750456880155461,D,31,-3.49706508755364,24.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k9uzdernqkx7oquy7dkg",0.0,5.017421432244012,32.00778127241359,241.6003769070576,23.719407795960876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,"[4.58, 7.89, 9.52, 11.12, 12.35, 13.62, 14.86, 15.94, 16.86, 17.93, 18.92, 19.85, 21.03, 22.27, 23.58, 25.35, 26.87, 28.86, 32.21]",2026-09-13 12:03:25,
10,4,00-0033873,Patrick Mahomes,QB,KC,DEN,1.0,2026_01_DEN_KC,2026-09-14 20:15:00,18.07600932436568,9.516261604496744,26.86141025222109,17.727577532186817,0.3484317921788644,C,17,-0.4135720093112624,23.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wdckwtob1lybvkmxnf7p",0.1212590314085646,4.118372914396132,35.566240632307114,251.1494165681956,28.582779733587422,-1.2125903140856462,0.0041813459106401,0.0,0.0,0.0,0.0,0.0,0.0,20.5,"[4.58, 7.89, 9.52, 11.12, 12.35, 13.62, 14.86, 15.94, 16.85, 17.92, 18.91, 19.85, 21.02, 22.27, 23.57, 25.35, 26.86, 28.85, 32.2]",2026-09-13 12:03:25,
11,4,00-0038543,Jaxon Smith-Njigba,WR,SEA,NE,1.0,2026_01_NE_SEA,2026-09-09 20:20:00,17.891264642885766,9.09088524794506,26.62637379927287,17.785535583537587,0.1057290593481781,C,20,-1.1048100820623636,23.75,2,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yx1xjrupbqdknnjaq4a6",9.421081058894911,0.2224269711531957,0.0,0.0,1.0798777670140562,88.36289478137606,0.338865886208876,,,,,,,,,,26.200000000000003
12,5,00-0040691,Jaxson Dart,QB,NYG,DAL,1.0,2026_01_DAL_NYG,2026-09-13 20:20:00,17.733900478328678,9.941935372333385,25.78439488945204,16.018396741847038,1.71550373648164,A,1,3.9146469771619823,22.25,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6uymxssgiicjmxkzxoc",0.0,6.205678660237973,26.30066628229065,176.32011865604554,36.41046788076677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,"[5.2, 8.12, 9.94, 11.4, 12.51, 13.71, 14.85, 15.79, 16.58, 17.54, 18.47, 19.41, 20.4, 21.41, 22.73, 24.02, 25.78, 28.01, 30.31]",2026-09-13 12:03:25,
13,4,00-0039040,De'Von Achane,RB,MIA,LV,0.0,2026_01_MIA_LV,2026-09-13 16:25:00,17.569870753950745,9.105857969206747,26.40955957503329,17.75455214884191,-0.1846813948911645,C,6,2.5168216117778366,18.75,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk1xwio0bryfxo1ylweu",4.613719963337917,15.46138789406784,0.0,0.0,89.49026711054863,29.368981158358235,0.1720422211789839,0.0,0.0,0.0,0.0,0.0,0.0,21.75,"[6.05, 7.82, 9.11, 10.49, 11.49, 12.44, 13.55, 14.54, 15.55, 16.66, 17.79, 18.92, 20.03, 21.32, 22.69, 24.79, 26.41, 29.02, 32.83]",2026-09-13 12:03:25,
14,6,00-0036355,Justin Herbert,QB,LAC,ARI,1.0,2026_01_ARI_LAC,2026-09-13 16:25:00,17.240379576033042,9.448414470037749,25.29087398715641,16.616932922588955,0.6234466534440877,B,18,-0.4514296205157451,28.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jnkspnntgebegzp4ghve",0.0,6.00903536161365,30.26813350313732,214.6777508842253,34.931450929791175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,"[4.71, 7.63, 9.45, 10.9, 12.02, 13.21, 14.36, 15.3, 16.09, 17.04, 17.97, 18.92, 19.91, 20.91, 22.23, 23.53, 25.29, 27.52, 29.81]",2026-09-13 12:03:25,
15,7,00-0039851,Drake Maye,QB,NE,SEA,0.0,2026_01_NE_SEA,2026-09-09 20:20:00,17.0146906030069,9.222725497011606,25.065185014130265,18.070843126907807,-1.0561525239009055,D,26,-1.4900452682584426,20.75,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s1nmoon2xnrc3bnyulv4",0.0964999450279818,6.362115142664072,29.16781284285745,237.34620028462456,33.88759943447954,0.0237474325207906,0.0033981651305119,,,,,,,,,,9.82
16,5,00-0038597,Chase Brown,RB,CIN,TB,1.0,2026_01_TB_CIN,2026-09-13 13:00:00,17.011788173992585,8.547775389248589,25.85147699507513,16.534859008864714,0.4769291651278706,C,21,-0.4139025094736344,27.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tch3y6jlj7khvyi9jg0c",5.3187026025833175,14.182936779927768,0.0,0.0,66.66922383409788,28.629637089761296,0.1443332813964179,0.0,0.0,0.0,0.0,0.0,0.0,23.5,"[5.49, 7.26, 8.55, 9.93, 10.94, 11.88, 13.0, 13.98, 14.99, 16.1, 17.23, 18.37, 19.47, 20.76, 22.13, 24.23, 25.85, 28.46, 32.28]",2026-09-13 12:03:25,
17,8,00-0039732,Bo Nix,QB,DEN,KC,0.0,2026_01_DEN_KC,2026-09-14 20:15:00,16.978399289560958,9.186434183565662,25.02889370068432,17.988316416895866,-1.0099171273349086,D,25,-1.3075441254940574,20.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zvo9xatffmqn9lnukpgk",0.0555418240892797,6.036047317672535,37.18762801374952,239.66901760917892,23.557894066664456,0.0,0.0015428284469244,0.0,0.0,0.0,0.0,0.0,0.0,23.0,"[4.44, 7.36, 9.19, 10.64, 11.75, 12.95, 14.1, 15.04, 15.82, 16.78, 17.71, 18.65, 19.65, 20.65, 21.97, 23.27, 25.03, 27.26, 29.55]",2026-09-13 12:03:25,
18,9,00-0036389,Jalen Hurts,QB,PHI,WAS,1.0,2026_01_WAS_PHI,2026-09-13 16:25:00,16.876610350832152,9.084645244836857,24.927104761955515,15.957312349343256,0.9192980014888974,B,9,0.9817007874449036,25.25,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xow5yvxjeqa6witmofmp",0.0,5.787801232407928,29.48377130138025,193.54454098989328,23.405495809739502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,"[4.34, 7.26, 9.08, 10.54, 11.65, 12.85, 13.99, 14.93, 15.72, 16.68, 17.61, 18.55, 19.55, 20.55, 21.87, 23.16, 24.93, 27.16, 29.45]",2026-09-13 12:03:25,
19,10,00-0039918,Caleb Williams,QB,CHI,CAR,0.0,2026_01_CHI_CAR,2026-09-13 13:00:00,16.486057619640253,8.694092513644957,24.536552030763616,17.601451426650765,-1.1153938070105127,D,29,-2.395906825526223,25.25,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h4qs11kutwiw7whekmyt",0.0689043767722708,4.138206809672555,36.58489928089215,251.1146568015237,22.64486087841341,0.7579481444949796,0.0020265993168314,0.0,0.0,0.0,0.0,0.0,0.0,22.25,"[3.95, 6.87, 8.69, 10.15, 11.26, 12.46, 13.6, 14.54, 15.33, 16.29, 17.22, 18.16, 19.16, 20.16, 21.48, 22.77, 24.54, 26.77, 29.06]",2026-09-13 12:03:25,
20,5,00-0037239,Chris Olave,WR,NO,DET,0.0,2026_01_NO_DET,2026-09-13 13:00:00,16.47401537125139,7.673635976310685,25.20912452763849,16.610692914264988,-0.1366775430135973,C,11,1.0410088574498109,21.25,3,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/onmxufsprtvglhejg94o",9.815100795584586,0.0513903444980872,0.0323738883972446,0.0,-0.1541710334942618,81.69176150712518,0.2967545917844933,0.0,0.0,0.0,0.0,0.0,0.0,28.25,"[4.62, 6.34, 7.67, 8.79, 9.94, 11.03, 12.14, 13.08, 14.05, 15.1, 16.25, 17.39, 18.6, 19.61, 21.1, 22.95, 25.21, 28.02, 32.88]",2026-09-13 12:03:25,
21,11,00-0036442,Joe Burrow,QB,CIN,TB,1.0,2026_01_TB_CIN,2026-09-13 13:00:00,16.430102851943253,8.638137745947958,24.480597263066617,14.795222708173082,1.6348801437701717,A,2,2.902778148928074,27.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gnnvcgui1cijybukk2w7",0.0,1.8538819438578764,33.43386098084383,239.81896889706985,5.952182662283263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,"[3.9, 6.82, 8.64, 10.09, 11.21, 12.4, 13.55, 14.49, 15.28, 16.23, 17.16, 18.11, 19.1, 20.1, 21.42, 22.72, 24.48, 26.71, 29.0]",2026-09-13 12:03:25,
22,6,00-0036223,Jonathan Taylor,RB,IND,BAL,1.0,2026_01_BAL_IND,2026-09-13 13:00:00,16.283263923037186,7.81925113829319,25.12295274411973,16.174364144634033,0.1088997784031526,C,18,-0.1073455075049363,22.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yw46ky6akdm7h7siofu8",3.236008755977652,19.00439060383781,0.0,0.0,82.29878999664261,20.08720818370627,0.109957023830685,0.0,0.0,0.0,0.0,0.0,0.0,26.0,"[4.76, 6.53, 7.82, 9.2, 10.21, 11.15, 12.27, 13.25, 14.26, 15.37, 16.5, 17.64, 18.74, 20.03, 21.4, 23.5, 25.12, 27.73, 31.55]",2026-09-13 12:03:25,
23,7,00-0032764,Derrick Henry,RB,BAL,IND,0.0,2026_01_BAL_IND,2026-09-13 13:00:00,16.147475754651452,7.683462969907456,24.987164575734,15.94413452641884,0.2033412282326114,C,15,0.316018828871896,26.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tm79x0iknqg6hms3ypyt",1.066841167760518,19.634180909502863,0.0251816116191015,0.0,107.63681687247484,8.08666616434554,0.0433061185400694,0.0,0.0,0.0,0.0,0.0,0.0,22.5,"[4.63, 6.4, 7.68, 9.07, 10.07, 11.02, 12.13, 13.12, 14.13, 15.23, 16.37, 17.5, 18.61, 19.89, 21.26, 23.36, 24.99, 27.59, 31.41]",2026-09-13 12:03:25,
24,12,00-0033106,Jared Goff,QB,DET,NO,1.0,2026_01_NO_DET,2026-09-13 13:00:00,16.003753684753896,8.2117885787586,24.05424809587726,15.472667813961094,0.5310858707928023,B,19,-0.6955056019562736,28.25,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kaicbot8qhzrvddilbtp",0.0,1.049719579627396,36.17376617263077,282.0634859111276,2.3497105603731083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,"[3.47, 6.39, 8.21, 9.67, 10.78, 11.98, 13.12, 14.06, 14.85, 15.81, 16.74, 17.68, 18.67, 19.68, 21.0, 22.29, 24.05, 26.28, 28.58]",2026-09-13 12:03:25,
25,13,00-0037834,Brock Purdy,QB,SF,LA,0.0,2026_01_SF_LA,2026-09-10 20:35:00,15.859757594406425,8.06779248841113,23.910252005529788,15.938318207692031,-0.0785606132856084,C,6,1.3178485361910257,22.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xs2fyj1sqdgwvt9ihbri",0.0,4.608653829782225,30.50923911870886,225.3215419064336,21.65270325605415,0.0,0.0,,,,,,,,,,21.1
26,8,00-0034844,Saquon Barkley,RB,PHI,WAS,1.0,2026_01_WAS_PHI,2026-09-13 16:25:00,15.68025416122908,7.216241376485085,24.519942982311623,14.815696191441807,0.8645579697872741,B,2,4.126408072475582,25.25,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qcayrzjpura2zydszonh",3.1563355620585853,19.08342269954796,0.0,0.0,81.34123569559213,15.063914520470794,0.1130189451357911,0.0,0.0,0.0,0.0,0.0,0.0,19.25,"[4.16, 5.93, 7.22, 8.6, 9.6, 10.55, 11.67, 12.65, 13.66, 14.77, 15.9, 17.03, 18.14, 19.43, 20.8, 22.9, 24.52, 27.13, 30.94]",2026-09-13 12:03:25,
27,6,00-0038117,Wan'Dale Robinson,WR,TEN,NYJ,1.0,2026_01_NYJ_TEN,2026-09-13 13:00:00,15.554282589888576,6.753903194947871,24.28939174627568,15.568305705640457,-0.014023115751879,C,3,2.351017871402859,20.0,3,,False,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yzcvyhmilvxedfjfjglc",9.420581004457402,0.2332829706966769,0.0,0.0,0.4187791902561047,64.94208287951902,0.340647371491557,0.0,0.0,0.0,0.0,0.0,0.0,18.5,"[3.7, 5.42, 6.75, 7.88, 9.02, 10.11, 11.22, 12.16, 13.13, 14.18, 15.33, 16.47, 17.68, 18.7, 20.18, 22.03, 24.29, 27.1, 31.96]",2026-09-13 12:03:25,
28,7,00-0039067,Rashee Rice,WR,KC,DEN,1.0,2026_01_DEN_KC,2026-09-14 20:15:00,15.489537668090492,6.689158273149786,24.224646824477595,15.559051488146912,-0.0695138200564216,C,30,-3.453143329065961,23.0,3,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qhkbqrydjeur8zvrrmfl",9.892583365968909,0.527492686218965,0.0,0.0,1.9815665204632824,70.1943855161474,0.2978038372321756,0.0,0.0,0.0,0.0,0.0,0.0,20.5,"[3.63, 5.35, 6.69, 7.81, 8.96, 10.05, 11.15, 12.09, 13.06, 14.11, 15.27, 16.41, 17.62, 18.63, 20.12, 21.96, 24.22, 27.04, 31.89]",2026-09-13 12:03:25,
29,14,00-0033077,Dak Prescott,QB,DAL,NYG,0.0,2026_01_DAL_NYG,2026-09-13 20:20:00,15.41181550399977,7.619850398004475,23.462309915123136,16.01334313332348,-0.6015276293237104,D,21,-0.814307985343564,25.25,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvscmqq1qki8zfsemmcd",0.0,3.0735535346079974,33.365344266768524,260.6045633108229,10.23167980848186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,"[2.88, 5.8, 7.62, 9.08, 10.19, 11.39, 12.53, 13.47, 14.26, 15.21, 16.14, 17.09, 18.08, 19.08, 20.41, 21.7, 23.46, 25.69, 27.99]",2026-09-13 12:03:25,
30,15,00-0040743,Tyler Shough,QB,NO,DET,0.0,2026_01_NO_DET,2026-09-13 13:00:00,15.37141484465376,7.579449738658464,23.421909255777123,15.403535755743151,-0.0321209110893914,C,5,1.5813703055288428,21.25,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/toiafc7qighw86geo7jf",0.0,4.295636038374342,31.66448609920861,239.54993698930585,19.377860102727645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,"[2.84, 5.76, 7.58, 9.04, 10.15, 11.35, 12.49, 13.43, 14.22, 15.17, 16.1, 17.05, 18.04, 19.04, 20.36, 21.66, 23.42, 25.65, 27.94]",2026-09-13 12:03:25,
31,1,00-0037744,Trey McBride,TE,ARI,LAC,0.0,2026_01_ARI_LAC,2026-09-13 16:25:00,15.3521006717907,6.788633741083542,25.135611960096064,15.717678094022071,-0.3655774222313717,C,26,-0.6844304330242769,19.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/psasp10nn5pcvkli9kil",10.115673676146416,0.0,0.0,0.0,0.0,74.78569807809293,0.2830342839304369,0.0,0.0,0.0,0.0,0.0,0.0,28.5,"[3.45, 5.3, 6.79, 8.06, 9.25, 10.26, 11.06, 12.51, 13.71, 14.62, 15.38, 16.49, 17.54, 19.22, 20.82, 22.18, 25.14, 27.16, 31.13]",2026-09-13 12:03:25,
32,8,00-0039064,Zay Flowers,WR,BAL,IND,0.0,2026_01_BAL_IND,2026-09-13 13:00:00,15.173273761669298,6.372894366728593,23.9083829180564,14.898594449988556,0.2746793116807424,C,7,1.8804701975704865,26.0,3,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xzhto2dejy2pflkfx40c",6.651245043400832,0.5168553792365892,0.0,0.0,3.8252100761029646,73.94795489111834,0.3037867799458244,0.0,0.0,0.0,0.0,0.0,0.0,22.5,"[3.32, 5.04, 6.37, 7.49, 8.64, 9.73, 10.84, 11.78, 12.75, 13.8, 14.95, 16.09, 17.3, 18.31, 19.8, 21.65, 23.91, 26.72, 31.58]",2026-09-13 12:03:25,
33,16,00-0035228,Kyler Murray,QB,MIN,GB,1.0,2026_01_GB_MIN,2026-09-13 16:25:00,15.01910477122915,7.227139665233855,23.069599182352512,14.383978104048122,0.6351266671810283,B,13,0.3832221929315934,24.0,1,,True,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/btfruyf33adgnjzpcuen",0.0,5.613634946461061,32.63644286916396,194.6022065496013,34.17978147449963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,"[2.49, 5.4, 7.23, 8.68, 9.79, 10.99, 12.14, 13.08, 13.87, 14.82, 15.75, 16.7, 17.69, 18.69, 20.01, 21.31, 23.07, 25.3, 27.59]",2026-09-13 12:03:25,
34,17,00-0039150,Bryce Young,QB,CAR,CHI,1.0,2026_01_CHI_CAR,2026-09-13 13:00:00,15.004014561160448,7.212049455165152,23.054508972283813,14.321887696661848,0.6821268644986009,B,10,0.734076367208134,22.25,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvhmxvxw2a3armle0af",0.0,3.7942830019265,30.43335366156577,197.3397896468662,16.343991189641407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,"[2.47, 5.39, 7.21, 8.67, 9.78, 10.98, 12.12, 13.06, 13.85, 14.81, 15.74, 16.68, 17.67, 18.68, 20.0, 21.29, 23.05, 25.28, 27.58]",2026-09-13 12:03:25,
35,18,00-0035710,Daniel Jones,QB,IND,BAL,1.0,2026_01_BAL_IND,2026-09-13 13:00:00,14.960420508646234,7.168455402650938,23.0109149197696,14.165640482834853,0.7947800258113826,B,8,1.0406090814502709,22.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ohvvctuykzwrpqer7xgl",0.0,3.066123378331157,28.075883465252502,221.04940366333457,12.307814596037064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,"[2.43, 5.35, 7.17, 8.62, 9.74, 10.93, 12.08, 13.02, 13.81, 14.76, 15.69, 16.64, 17.63, 18.63, 19.95, 21.25, 23.01, 25.24, 27.53]",2026-09-13 12:03:25,
36,9,00-0038134,Kenneth Walker III,RB,KC,DEN,1.0,2026_01_DEN_KC,2026-09-14 20:15:00,14.85794489717439,6.393932112430393,23.69763371825693,14.95561907529806,-0.09767417812367,C,29,-2.202769919558114,23.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vk6nruaqdewdglofcwwg",2.85472349646696,15.88811721122747,0.0,0.0,76.10841101847436,24.768300029506054,0.1067357317598751,0.0,0.0,0.0,0.0,0.0,0.0,20.5,"[3.34, 5.11, 6.39, 7.78, 8.78, 9.73, 10.84, 11.83, 12.84, 13.94, 15.08, 16.21, 17.32, 18.6, 19.97, 22.07, 23.7, 26.3, 30.12]",2026-09-13 12:03:25,
37,10,00-0037840,Kyren Williams,RB,LA,SF,1.0,2026_01_SF_LA,2026-09-10 20:35:00,14.72157177756658,6.2575589928225845,23.561260598649127,14.083651960420497,0.637919817146086,B,8,2.051195626518701,25.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xti3pek6rmojqchakxpy",3.004227751023638,14.772859163631388,0.0,0.0,69.60331103004303,18.78841860953801,0.0798751954864154,,,,,,,,,,15.5
38,11,00-0040122,Ashton Jeanty,RB,LV,MIA,1.0,2026_01_MIA_LV,2026-09-13 16:25:00,14.70395037271189,6.239937587967894,23.543639193794437,14.344135380750863,0.3598149919610272,C,4,2.544780441121253,21.75,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syspis1mntov9kgspb7r",4.516902516748471,16.310847039267415,0.0,0.0,59.78673087787416,22.059592490538293,0.1609931912239784,0.0,0.0,0.0,0.0,0.0,0.0,18.75,"[3.18, 4.96, 6.24, 7.62, 8.63, 9.57, 10.69, 11.67, 12.68, 13.79, 14.92, 16.06, 17.16, 18.45, 19.82, 21.92, 23.54, 26.15, 29.97]",2026-09-13 12:03:25,
39,12,00-0037248,James Cook,RB,BUF,HOU,0.0,2026_01_BUF_HOU,2026-09-13 13:00:00,14.39405514846041,5.930042363716414,23.23374396954296,14.796852274077184,-0.4027971256167735,C,32,-2.484908465434435,23.0,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/anjbznqb9i21wzcgrtbs",2.459293961752957,17.90212539591373,0.0,0.0,87.98157884739472,15.3832396053838,0.0821122580599126,0.0,0.0,0.0,0.0,0.0,0.0,21.5,"[2.87, 4.65, 5.93, 7.31, 8.32, 9.26, 10.38, 11.36, 12.37, 13.48, 14.61, 15.75, 16.85, 18.14, 19.51, 21.61, 23.23, 25.84, 29.66]",2026-09-13 12:03:25,
40,19,00-0034855,Baker Mayfield,QB,TB,CIN,0.0,2026_01_TB_CIN,2026-09-13 13:00:00,14.37232582443542,6.580360718440126,22.422820235558785,14.667626790462208,-0.2953009660267867,C,12,0.409580583925578,23.5,1,,False,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gjb8e69jtt1ffqf1afue",0.0,3.3729159488197102,31.07793743773458,213.31789936931247,23.429309564178627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,"[1.84, 4.76, 6.58, 8.04, 9.15, 10.35, 11.49, 12.43, 13.22, 14.18, 15.11, 16.05, 17.04, 18.04, 19.37, 20.66, 22.42, 24.65, 26.95]",2026-09-13 12:03:25,
